jwt_secret_length,cookie_secure,cookie_httponly,session_timeout,vulnerability,severity
60,1,0,2321,missing_httponly,medium
12,1,1,2322,weak_jwt_secret,high
41,1,1,4124,long_session,medium
28,1,0,1422,missing_httponly,medium
32,0,1,2326,insecure_cookie,high
6,1,1,2327,weak_jwt_secret,high
46,0,0,2329,insecure_cookie,high
33,1,1,2330,none,low
37,1,1,4131,long_session,medium
11,0,1,1429,weak_jwt_secret,high
20,1,0,2333,missing_httponly,medium
34,1,1,2334,none,low
38,0,1,2335,insecure_cookie,high
42,1,1,2336,none,low
5,1,0,2337,weak_jwt_secret,high
25,0,1,4138,insecure_cookie,high
39,1,1,1436,none,low
22,1,1,2340,none,low
47,0,0,2341,insecure_cookie,high
10,1,1,2342,weak_jwt_secret,high
44,0,1,2344,insecure_cookie,high
27,1,0,4145,missing_httponly,medium
52,1,1,1443,none,low
15,0,1,2347,weak_jwt_secret,high
19,1,1,2348,none,low
32,1,0,2349,missing_httponly,medium
32,0,1,2350,insecure_cookie,high
57,1,1,2351,none,low
9,1,1,4152,weak_jwt_secret,high
24,0,0,1450,insecure_cookie,high
37,1,1,2354,none,low
37,1,1,2355,none,low
62,0,1,2356,insecure_cookie,high
14,1,0,2357,weak_jwt_secret,high
42,0,1,4159,insecure_cookie,high
21,1,1,1457,none,low
34,1,0,2361,missing_httponly,medium
8,0,1,2362,weak_jwt_secret,high
47,1,1,2364,none,low
26,0,0,2365,insecure_cookie,high
39,1,1,4166,long_session,medium
13,1,1,1464,weak_jwt_secret,high
23,0,1,2368,insecure_cookie,high
35,1,0,2369,missing_httponly,medium
31,1,1,2370,none,low
44,0,1,2371,insecure_cookie,high
7,1,1,2372,weak_jwt_secret,high
28,1,0,4173,missing_httponly,medium
40,0,1,1471,insecure_cookie,high
36,1,1,2375,none,low
49,1,1,2376,none,low
12,0,0,2377,weak_jwt_secret,high
45,1,1,2379,none,low
20,0,1,4180,insecure_cookie,high
54,1,0,1478,missing_httponly,medium
6,1,1,2382,weak_jwt_secret,high
22,0,1,2383,insecure_cookie,high
33,1,1,2384,none,low
25,1,0,2385,missing_httponly,medium
59,0,1,2386,insecure_cookie,high
11,1,1,4187,weak_jwt_secret,high
27,1,1,1485,none,low
38,0,0,2389,insecure_cookie,high
30,1,1,2390,none,low
64,1,1,2391,none,low
5,0,1,2392,weak_jwt_secret,high
43,1,1,4194,long_session,medium
35,0,1,1492,insecure_cookie,high
36,1,1,2396,none,low
10,1,0,2397,weak_jwt_secret,high
48,1,1,2399,none,low
40,1,1,2400,none,low
41,0,0,4201,insecure_cookie,high
15,1,1,1499,weak_jwt_secret,high
26,1,1,2403,none,low
36,0,1,2404,insecure_cookie,high
24,1,0,2405,missing_httponly,medium
46,1,1,2406,none,low
9,0,1,2407,weak_jwt_secret,high
31,1,1,4208,long_session,medium
41,1,0,1506,missing_httponly,medium
29,0,1,2410,insecure_cookie,high
51,1,1,2411,none,low
14,1,1,2412,weak_jwt_secret,high
46,1,1,2414,none,low
34,1,1,4215,long_session,medium
56,0,1,1513,insecure_cookie,high
8,1,0,2417,weak_jwt_secret,high
25,1,1,2418,none,low
34,0,1,2419,insecure_cookie,high
39,1,1,2420,none,low
61,1,0,2421,missing_httponly,medium
13,0,1,4222,weak_jwt_secret,high
30,1,1,1520,none,low
39,1,1,2424,none,low
23,0,0,2425,insecure_cookie,high
33,1,1,2426,none,low
7,1,1,2427,weak_jwt_secret,high
44,1,0,4229,missing_httponly,medium
28,1,1,1527,none,low
38,0,1,2431,insecure_cookie,high
12,1,1,2432,weak_jwt_secret,high
32,0,1,2434,insecure_cookie,high
33,1,1,2435,none,low
43,1,1,4236,long_session,medium
6,0,0,1534,weak_jwt_secret,high
29,1,1,2438,none,low
37,1,1,2439,none,low
38,0,1,2440,insecure_cookie,high
48,1,0,2441,missing_httponly,medium
11,1,1,2442,weak_jwt_secret,high
18,0,1,4243,insecure_cookie,high
42,1,1,1541,none,low
22,1,0,2445,missing_httponly,medium
53,0,1,2446,insecure_cookie,high
5,1,1,2447,weak_jwt_secret,high
47,0,0,2449,insecure_cookie,high
27,1,1,4250,long_session,medium
58,1,1,1548,none,low
10,0,1,2452,weak_jwt_secret,high
28,1,0,2453,missing_httponly,medium
35,1,1,2454,none,low
32,0,1,2455,insecure_cookie,high
63,1,1,2456,none,low
15,1,0,4257,weak_jwt_secret,high
17,0,1,1555,insecure_cookie,high
40,1,1,2459,none,low
37,1,1,2460,none,low
35,0,0,2461,insecure_cookie,high
9,1,1,2462,weak_jwt_secret,high
45,0,1,4264,insecure_cookie,high
21,1,0,1562,missing_httponly,medium
40,1,1,2466,none,low
14,0,1,2467,weak_jwt_secret,high
33,1,0,2469,missing_httponly,medium
26,0,1,2470,insecure_cookie,high
45,1,1,4271,long_session,medium
8,1,1,1569,weak_jwt_secret,high
16,0,0,2473,insecure_cookie,high
38,1,1,2474,none,low
31,1,1,2475,none,low
50,0,1,2476,insecure_cookie,high
13,1,0,2477,weak_jwt_secret,high
21,1,1,4278,long_session,medium
43,0,1,1576,insecure_cookie,high
36,1,1,2480,none,low
55,1,0,2481,missing_httponly,medium
7,0,1,2482,weak_jwt_secret,high
48,1,1,2484,none,low
20,0,0,4285,insecure_cookie,high
60,1,1,1583,none,low
12,1,1,2487,weak_jwt_secret,high
31,0,1,2488,insecure_cookie,high
36,1,0,2489,missing_httponly,medium
25,1,1,2490,none,low
32,0,1,2491,insecure_cookie,high
6,1,1,4292,weak_jwt_secret,high
20,1,0,1590,missing_httponly,medium
41,0,1,2494,insecure_cookie,high
30,1,1,2495,none,low
37,1,1,2496,none,low
11,0,0,2497,weak_jwt_secret,high
46,1,1,4299,long_session,medium
35,0,1,1597,insecure_cookie,high
42,1,0,2501,missing_httponly,medium
5,1,1,2502,weak_jwt_secret,high
34,1,1,2504,none,low
40,1,0,2505,missing_httponly,medium
47,0,1,4306,insecure_cookie,high
10,1,1,1604,weak_jwt_secret,high
19,1,1,2508,none,low
39,0,0,2509,insecure_cookie,high
24,1,1,2510,none,low
52,1,1,2511,none,low
15,0,1,2512,weak_jwt_secret,high
24,1,0,4313,missing_httponly,medium
44,1,1,1611,none,low
29,0,1,2515,insecure_cookie,high
57,1,1,2516,none,low
9,1,0,2517,weak_jwt_secret,high
32,1,1,2519,none,low
34,1,1,4320,long_session,medium
62,0,0,1618,insecure_cookie,high
14,1,1,2522,weak_jwt_secret,high
18,1,1,2523,none,low
37,0,1,2524,insecure_cookie,high
39,1,0,2525,missing_httponly,medium
34,1,1,2526,none,low
8,0,1,4327,weak_jwt_secret,high
23,1,1,1625,none,low
42,1,0,2529,missing_httponly,medium
23,0,1,2530,insecure_cookie,high
39,1,1,2531,none,low
13,1,1,2532,weak_jwt_secret,high
47,1,1,4334,long_session,medium
28,1,1,1632,none,low
44,0,1,2536,insecure_cookie,high
7,1,0,2537,weak_jwt_secret,high
35,0,1,2539,insecure_cookie,high
33,1,1,2540,none,low
49,1,0,4341,missing_httponly,medium
12,0,1,1639,weak_jwt_secret,high
22,1,1,2543,none,low
40,1,1,2544,none,low
38,0,0,2545,insecure_cookie,high
54,1,1,2546,none,low
6,1,1,2547,weak_jwt_secret,high
27,0,1,4348,insecure_cookie,high
45,1,0,1646,missing_httponly,medium
22,1,1,2550,none,low
59,0,1,2551,insecure_cookie,high
11,1,1,2552,weak_jwt_secret,high
33,0,1,2554,insecure_cookie,high
27,1,1,4355,long_session,medium
64,1,1,1653,none,low
5,0,0,2557,weak_jwt_secret,high
21,1,1,2558,none,low
38,1,1,2559,none,low
32,0,1,2560,insecure_cookie,high
36,1,0,2561,missing_httponly,medium
10,1,1,4362,weak_jwt_secret,high
26,0,1,1660,insecure_cookie,high
43,1,1,2564,none,low
37,1,0,2565,missing_httponly,medium
41,0,1,2566,insecure_cookie,high
15,1,1,2567,weak_jwt_secret,high
48,0,0,4369,insecure_cookie,high
21,1,1,1667,none,low
46,1,1,2571,none,low
9,0,1,2572,weak_jwt_secret,high
36,1,1,2574,none,low
26,0,1,2575,insecure_cookie,high
51,1,1,4376,long_session,medium
14,1,0,1674,weak_jwt_secret,high
25,0,1,2578,insecure_cookie,high
41,1,1,2579,none,low
31,1,1,2580,none,low
56,0,0,2581,insecure_cookie,high
8,1,1,2582,weak_jwt_secret,high
30,1,1,4383,long_session,medium
46,0,1,1681,insecure_cookie,high
36,1,0,2585,missing_httponly,medium
61,1,1,2586,none,low
13,0,1,2587,weak_jwt_secret,high
34,1,0,2589,missing_httponly,medium
20,0,1,4390,insecure_cookie,high
33,1,1,1688,none,low
7,1,1,2592,weak_jwt_secret,high
24,0,0,2593,insecure_cookie,high
39,1,1,2594,none,low
25,1,1,2595,none,low
38,0,1,2596,insecure_cookie,high
12,1,0,4397,weak_jwt_secret,high
29,1,1,1695,none,low
44,0,1,2599,insecure_cookie,high
30,1,1,2600,none,low
43,1,0,2601,missing_httponly,medium
6,0,1,2602,weak_jwt_secret,high
32,1,1,4404,long_session,medium
35,0,0,1702,insecure_cookie,high
48,1,1,2606,none,low
11,1,1,2607,weak_jwt_secret,high
37,1,0,2609,missing_httponly,medium
40,1,1,2610,none,low
53,0,1,4411,insecure_cookie,high
5,1,1,1709,weak_jwt_secret,high
28,1,0,2613,missing_httponly,medium
42,0,1,2614,insecure_cookie,high
24,1,1,2615,none,low
58,1,1,2616,none,low
10,0,0,2617,weak_jwt_secret,high
17,1,1,4418,long_session,medium
47,1,1,1716,none,low
29,0,1,2620,insecure_cookie,high
63,1,0,2621,missing_httponly,medium
15,1,1,2622,weak_jwt_secret,high
35,1,1,2624,none,low
34,1,0,4425,missing_httponly,medium
35,0,1,1723,insecure_cookie,high
9,1,1,2627,weak_jwt_secret,high
27,1,1,2628,none,low
40,0,0,2629,insecure_cookie,high
39,1,1,2630,none,low
40,1,1,2631,none,low
14,0,1,4432,weak_jwt_secret,high
16,1,0,1730,missing_httponly,medium
45,1,1,2634,none,low
23,0,1,2635,insecure_cookie,high
45,1,1,2636,none,low
8,1,0,2637,weak_jwt_secret,high
33,1,1,4439,long_session,medium
28,1,1,1737,none,low
50,0,0,2641,insecure_cookie,high
13,1,1,2642,weak_jwt_secret,high
38,0,1,2644,insecure_cookie,high
33,1,0,2645,missing_httponly,medium
55,1,1,4446,long_session,medium
7,0,1,1744,weak_jwt_secret,high
31,1,1,2648,none,low
43,1,0,2649,missing_httponly,medium
38,0,1,2650,insecure_cookie,high
60,1,1,2651,none,low
12,1,1,2652,weak_jwt_secret,high
20,0,0,4453,insecure_cookie,high
48,1,1,1751,none,low
22,1,1,2655,none,low
32,0,1,2656,insecure_cookie,high
6,1,0,2657,weak_jwt_secret,high
36,0,1,2659,insecure_cookie,high
27,1,1,4460,long_session,medium
37,1,0,1758,missing_httponly,medium
11,0,1,2662,weak_jwt_secret,high
30,1,1,2663,none,low
41,1,1,2664,none,low
32,0,0,2665,insecure_cookie,high
42,1,1,2666,none,low
5,1,1,4467,weak_jwt_secret,high
19,0,1,1765,insecure_cookie,high
46,1,0,2669,missing_httponly,medium
37,1,1,2670,none,low
47,0,1,2671,insecure_cookie,high
10,1,1,2672,weak_jwt_secret,high
34,0,1,4474,insecure_cookie,high
21,1,1,1772,none,low
52,1,1,2676,none,low
15,0,0,2677,weak_jwt_secret,high
39,1,1,2679,none,low
26,0,1,2680,insecure_cookie,high
57,1,0,4481,missing_httponly,medium
9,1,1,1779,weak_jwt_secret,high
18,0,1,2683,insecure_cookie,high
44,1,1,2684,none,low
31,1,0,2685,missing_httponly,medium
62,0,1,2686,insecure_cookie,high
14,1,1,2687,weak_jwt_secret,high
23,1,1,4488,long_session,medium
32,0,0,1786,insecure_cookie,high
36,1,1,2690,none,low
34,1,1,2691,none,low
8,0,1,2692,weak_jwt_secret,high
37,1,1,2694,none,low
20,0,1,4495,insecure_cookie,high
39,1,1,1793,none,low
13,1,0,2697,weak_jwt_secret,high
17,0,1,2698,insecure_cookie,high
42,1,1,2699,none,low
25,1,1,2700,none,low
44,0,0,2701,insecure_cookie,high
7,1,1,4502,weak_jwt_secret,high
22,1,1,1800,none,low
47,0,1,2704,insecure_cookie,high
30,1,0,2705,missing_httponly,medium
49,1,1,2706,none,low
12,0,1,2707,weak_jwt_secret,high
35,1,0,4509,missing_httponly,medium
35,0,1,306,insecure_cookie,high
54,1,1,2711,none,low
6,1,1,2712,weak_jwt_secret,high
40,1,1,2714,none,low
40,1,1,2715,none,low
59,0,1,4516,insecure_cookie,high
11,1,0,313,weak_jwt_secret,high
21,1,1,2718,none,low
45,0,1,2719,insecure_cookie,high
24,1,1,2720,none,low
64,1,0,2721,missing_httponly,medium
5,0,1,2722,weak_jwt_secret,high
26,1,1,4523,long_session,medium
33,1,1,320,none,low
29,0,0,2725,insecure_cookie,high
36,1,1,2726,none,low
10,1,1,2727,weak_jwt_secret,high
38,1,0,2729,missing_httponly,medium
34,1,1,4530,long_session,medium
41,0,1,327,insecure_cookie,high
15,1,1,2732,weak_jwt_secret,high
20,1,0,2733,missing_httponly,medium
43,0,1,2734,insecure_cookie,high
39,1,1,2735,none,low
46,1,1,2736,none,low
9,0,0,4537,weak_jwt_secret,high
25,1,1,334,none,low
48,1,1,2739,none,low
23,0,1,2740,insecure_cookie,high
51,1,0,2741,missing_httponly,medium
14,1,1,2742,weak_jwt_secret,high
36,1,1,4544,long_session,medium
28,1,0,341,missing_httponly,medium
56,0,1,2746,insecure_cookie,high
8,1,1,2747,weak_jwt_secret,high
41,0,0,2749,insecure_cookie,high
33,1,1,2750,none,low
61,1,1,4551,long_session,medium
13,0,1,348,weak_jwt_secret,high
24,1,0,2753,missing_httponly,medium
46,1,1,2754,none,low
38,0,1,2755,insecure_cookie,high
33,1,1,2756,none,low
7,1,0,2757,weak_jwt_secret,high
29,0,1,4558,insecure_cookie,high
34,1,1,355,none,low
22,1,1,2760,none,low
38,0,0,2761,insecure_cookie,high
12,1,1,2762,weak_jwt_secret,high
39,0,1,2764,insecure_cookie,high
27,1,0,4565,missing_httponly,medium
43,1,1,362,none,low
6,0,1,2767,weak_jwt_secret,high
23,1,1,2768,none,low
44,1,0,2769,missing_httponly,medium
32,0,1,2770,insecure_cookie,high
48,1,1,2771,none,low
11,1,1,4572,weak_jwt_secret,high
28,0,0,369,insecure_cookie,high
32,1,1,2774,none,low
37,1,1,2775,none,low
53,0,1,2776,insecure_cookie,high
5,1,0,2777,weak_jwt_secret,high
37,0,1,4579,insecure_cookie,high
21,1,1,376,none,low
58,1,0,2781,missing_httponly,medium
10,0,1,2782,weak_jwt_secret,high
42,1,1,2784,none,low
26,0,0,2785,insecure_cookie,high
63,1,1,4586,long_session,medium
15,1,1,383,weak_jwt_secret,high
27,0,1,2788,insecure_cookie,high
47,1,0,2789,missing_httponly,medium
31,1,1,2790,none,low
35,0,1,2791,insecure_cookie,high
9,1,1,2792,weak_jwt_secret,high
16,1,0,4593,missing_httponly,medium
35,0,1,390,insecure_cookie,high
36,1,1,2795,none,low
40,1,1,2796,none,low
14,0,0,2797,weak_jwt_secret,high
40,1,1,2799,none,low
20,0,1,4600,insecure_cookie,high
45,1,0,397,missing_httponly,medium
8,1,1,2802,weak_jwt_secret,high
26,0,1,2803,insecure_cookie,high
45,1,1,2804,none,low
25,1,0,2805,missing_httponly,medium
50,0,1,2806,insecure_cookie,high
13,1,1,4607,weak_jwt_secret,high
31,1,1,404,none,low
33,0,0,2809,insecure_cookie,high
30,1,1,2810,none,low
55,1,1,2811,none,low
7,0,1,2812,weak_jwt_secret,high
38,1,1,4614,long_session,medium
35,0,1,411,insecure_cookie,high
60,1,1,2816,none,low
12,1,0,2817,weak_jwt_secret,high
43,1,1,2819,none,low
40,1,1,2820,none,low
32,0,0,4621,insecure_cookie,high
6,1,1,418,weak_jwt_secret,high
30,1,1,2823,none,low
48,0,1,2824,insecure_cookie,high
24,1,0,2825,missing_httponly,medium
37,1,1,2826,none,low
11,0,1,2827,weak_jwt_secret,high
19,1,1,4628,long_session,medium
36,1,0,425,missing_httponly,medium
29,0,1,2830,insecure_cookie,high
42,1,1,2831,none,low
5,1,1,2832,weak_jwt_secret,high
41,1,1,2834,none,low
34,1,1,4635,long_session,medium
47,0,1,432,insecure_cookie,high
10,1,0,2837,weak_jwt_secret,high
29,1,1,2838,none,low
46,0,1,2839,insecure_cookie,high
39,1,1,2840,none,low
52,1,0,2841,missing_httponly,medium
15,0,1,4642,weak_jwt_secret,high
18,1,1,439,none,low
34,1,1,2844,none,low
23,0,0,2845,insecure_cookie,high
57,1,1,2846,none,low
9,1,1,2847,weak_jwt_secret,high
39,1,0,4649,missing_httponly,medium
28,1,1,446,none,low
62,0,1,2851,insecure_cookie,high
14,1,1,2852,weak_jwt_secret,high
44,0,1,2854,insecure_cookie,high
33,1,1,2855,none,low
34,1,1,4656,long_session,medium
8,0,0,453,weak_jwt_secret,high
17,1,1,2858,none,low
32,1,1,2859,none,low
38,0,1,2860,insecure_cookie,high
39,1,0,2861,missing_httponly,medium
13,1,1,2862,weak_jwt_secret,high
22,0,1,4663,insecure_cookie,high
37,1,1,460,none,low
22,1,0,2865,missing_httponly,medium
44,0,1,2866,insecure_cookie,high
7,1,1,2867,weak_jwt_secret,high
42,0,0,2869,insecure_cookie,high
27,1,1,4670,long_session,medium
49,1,1,467,none,low
12,0,1,2872,weak_jwt_secret,high
16,1,0,2873,missing_httponly,medium
47,1,1,2874,none,low
32,0,1,2875,insecure_cookie,high
54,1,1,2876,none,low
6,1,0,4677,weak_jwt_secret,high
21,0,1,474,insecure_cookie,high
35,1,1,2879,none,low
37,1,1,2880,none,low
59,0,0,2881,insecure_cookie,high
11,1,1,2882,weak_jwt_secret,high
40,0,1,4684,insecure_cookie,high
21,1,0,481,missing_httponly,medium
64,1,1,2886,none,low
5,0,1,2887,weak_jwt_secret,high
45,1,0,2889,missing_httponly,medium
26,0,1,2890,insecure_cookie,high
36,1,1,4691,long_session,medium
10,1,1,488,weak_jwt_secret,high
20,0,0,2893,insecure_cookie,high
33,1,1,2894,none,low
31,1,1,2895,none,low
41,0,1,2896,insecure_cookie,high
15,1,0,2897,weak_jwt_secret,high
25,1,1,4698,long_session,medium
38,0,1,495,insecure_cookie,high
36,1,1,2900,none,low
46,1,0,2901,missing_httponly,medium
9,0,1,2902,weak_jwt_secret,high
43,1,1,2904,none,low
20,0,0,4705,insecure_cookie,high
51,1,1,502,none,low
14,1,1,2907,weak_jwt_secret,high
19,0,1,2908,insecure_cookie,high
48,1,0,2909,missing_httponly,medium
25,1,1,2910,none,low
56,0,1,2911,insecure_cookie,high
8,1,1,4712,weak_jwt_secret,high
24,1,0,509,missing_httponly,medium
36,0,1,2914,insecure_cookie,high
30,1,1,2915,none,low
61,1,1,2916,none,low
13,0,0,2917,weak_jwt_secret,high
41,1,1,4719,long_session,medium
35,0,1,516,insecure_cookie,high
33,1,0,2921,missing_httponly,medium
7,1,1,2922,weak_jwt_secret,high
46,1,1,2924,none,low
40,1,0,2925,missing_httponly,medium
38,0,1,4726,insecure_cookie,high
12,1,1,523,weak_jwt_secret,high
23,1,1,2928,none,low
34,0,0,2929,insecure_cookie,high
24,1,1,2930,none,low
43,1,1,2931,none,low
6,0,1,2932,weak_jwt_secret,high
28,1,0,4733,missing_httponly,medium
39,1,1,530,none,low
29,0,1,2935,insecure_cookie,high
48,1,1,2936,none,low
11,1,0,2937,weak_jwt_secret,high
44,1,1,2939,none,low
34,1,1,4740,long_session,medium
53,0,0,537,insecure_cookie,high
5,1,1,2942,weak_jwt_secret,high
22,1,1,2943,none,low
32,0,1,2944,insecure_cookie,high
39,1,0,2945,missing_httponly,medium
58,1,1,2946,none,low
10,0,1,4747,weak_jwt_secret,high
27,1,1,544,none,low
37,1,0,2949,missing_httponly,medium
23,0,1,2950,insecure_cookie,high
63,1,1,2951,none,low
15,1,1,2952,weak_jwt_secret,high
42,1,1,4754,long_session,medium
28,1,1,551,none,low
35,0,1,2956,insecure_cookie,high
9,1,0,2957,weak_jwt_secret,high
47,0,1,2959,insecure_cookie,high
33,1,1,2960,none,low
40,1,0,4761,missing_httponly,medium
14,0,1,558,weak_jwt_secret,high
26,1,1,2963,none,low
35,1,1,2964,none,low
38,0,0,2965,insecure_cookie,high
45,1,1,2966,none,low
8,1,1,2967,weak_jwt_secret,high
31,0,1,4768,insecure_cookie,high
40,1,0,565,missing_httponly,medium
22,1,1,2970,none,low
50,0,1,2971,insecure_cookie,high
13,1,1,2972,weak_jwt_secret,high
45,0,1,2974,insecure_cookie,high
27,1,1,4775,long_session,medium
55,1,1,572,none,low
7,0,0,2977,weak_jwt_secret,high
25,1,1,2978,none,low
33,1,1,2979,none,low
32,0,1,2980,insecure_cookie,high
60,1,0,2981,missing_httponly,medium
12,1,1,4782,weak_jwt_secret,high
30,0,1,579,insecure_cookie,high
38,1,1,2984,none,low
37,1,0,2985,missing_httponly,medium
32,0,1,2986,insecure_cookie,high
6,1,1,2987,weak_jwt_secret,high
43,0,0,4789,insecure_cookie,high
21,1,1,586,none,low
37,1,1,2991,none,low
11,0,1,2992,weak_jwt_secret,high
48,1,1,2994,none,low
26,0,1,2995,insecure_cookie,high
42,1,1,4796,long_session,medium
5,1,0,593,weak_jwt_secret,high
29,0,1,2998,insecure_cookie,high
36,1,1,2999,none,low
31,1,1,3000,none,low
47,0,0,3001,insecure_cookie,high
10,1,1,3002,weak_jwt_secret,high
18,1,1,4803,long_session,medium
41,0,1,600,insecure_cookie,high
36,1,0,3005,missing_httponly,medium
52,1,1,3006,none,low
15,0,1,3007,weak_jwt_secret,high
46,1,0,3009,missing_httponly,medium
20,0,1,4810,insecure_cookie,high
57,1,1,607,none,low
9,1,1,3012,weak_jwt_secret,high
28,0,0,3013,insecure_cookie,high
34,1,1,3014,none,low
25,1,1,3015,none,low
62,0,1,3016,insecure_cookie,high
14,1,0,4817,weak_jwt_secret,high
17,1,1,614,none,low
39,0,1,3019,insecure_cookie,high
30,1,1,3020,none,low
34,1,0,3021,missing_httponly,medium
8,0,1,3022,weak_jwt_secret,high
44,1,1,4824,long_session,medium
35,0,0,621,insecure_cookie,high
39,1,1,3026,none,low
13,1,1,3027,weak_jwt_secret,high
32,1,0,3029,missing_httponly,medium
40,1,1,3030,none,low
44,0,1,4831,insecure_cookie,high
7,1,1,628,weak_jwt_secret,high
16,1,0,3033,missing_httponly,medium
37,0,1,3034,insecure_cookie,high
24,1,1,3035,none,low
49,1,1,3036,none,low
12,0,0,3037,weak_jwt_secret,high
21,1,1,4838,long_session,medium
42,1,1,635,none,low
29,0,1,3040,insecure_cookie,high
54,1,0,3041,missing_httponly,medium
6,1,1,3042,weak_jwt_secret,high
47,1,1,3044,none,low
34,1,0,4845,missing_httponly,medium
59,0,1,642,insecure_cookie,high
11,1,1,3047,weak_jwt_secret,high
31,1,1,3048,none,low
35,0,0,3049,insecure_cookie,high
39,1,1,3050,none,low
64,1,1,3051,none,low
5,0,1,4852,weak_jwt_secret,high
20,1,0,649,missing_httponly,medium
40,1,1,3054,none,low
23,0,1,3055,insecure_cookie,high
36,1,1,3056,none,low
10,1,0,3057,weak_jwt_secret,high
45,1,1,4859,long_session,medium
28,1,1,656,none,low
41,0,0,3061,insecure_cookie,high
15,1,1,3062,weak_jwt_secret,high
33,0,1,3064,insecure_cookie,high
33,1,0,3065,missing_httponly,medium
46,1,1,4866,long_session,medium
9,0,1,663,weak_jwt_secret,high
19,1,1,3068,none,low
38,1,0,3069,missing_httponly,medium
38,0,1,3070,insecure_cookie,high
51,1,1,3071,none,low
14,1,1,3072,weak_jwt_secret,high
24,0,0,4873,insecure_cookie,high
43,1,1,670,none,low
22,1,1,3075,none,low
56,0,1,3076,insecure_cookie,high
8,1,0,3077,weak_jwt_secret,high
48,0,1,3079,insecure_cookie,high
27,1,1,4880,long_session,medium
61,1,0,677,missing_httponly,medium
13,0,1,3082,weak_jwt_secret,high
18,1,1,3083,none,low
36,1,1,3084,none,low
32,0,0,3085,insecure_cookie,high
33,1,1,3086,none,low
7,1,1,4887,weak_jwt_secret,high
23,0,1,684,insecure_cookie,high
41,1,0,3089,missing_httponly,medium
37,1,1,3090,none,low
38,0,1,3091,insecure_cookie,high
12,1,1,3092,weak_jwt_secret,high
46,0,1,4894,insecure_cookie,high
21,1,1,691,none,low
43,1,1,3096,none,low
6,0,0,3097,weak_jwt_secret,high
34,1,1,3099,none,low
26,0,1,3100,insecure_cookie,high
48,1,0,4901,missing_httponly,medium
11,1,1,698,weak_jwt_secret,high
22,0,1,3103,insecure_cookie,high
39,1,1,3104,none,low
31,1,0,3105,missing_httponly,medium
53,0,1,3106,insecure_cookie,high
5,1,1,3107,weak_jwt_secret,high
27,1,1,4908,long_session,medium
44,0,0,705,insecure_cookie,high
36,1,1,3110,none,low
58,1,1,3111,none,low
10,0,1,3112,weak_jwt_secret,high
32,1,1,3114,none,low
20,0,1,4915,insecure_cookie,high
63,1,1,712,none,low
15,1,0,3117,weak_jwt_secret,high
21,0,1,3118,insecure_cookie,high
37,1,1,3119,none,low
25,1,1,3120,none,low
35,0,0,3121,insecure_cookie,high
9,1,1,4922,weak_jwt_secret,high
26,1,1,719,none,low
42,0,1,3124,insecure_cookie,high
30,1,0,3125,missing_httponly,medium
40,1,1,3126,none,low
14,0,1,3127,weak_jwt_secret,high
47,1,0,4929,missing_httponly,medium
35,0,1,726,insecure_cookie,high
45,1,1,3131,none,low
8,1,1,3132,weak_jwt_secret,high
35,1,1,3134,none,low
40,1,1,3135,none,low
50,0,1,4936,insecure_cookie,high
13,1,0,733,weak_jwt_secret,high
25,1,1,3138,none,low
40,0,1,3139,insecure_cookie,high
24,1,1,3140,none,low
55,1,0,3141,missing_httponly,medium
7,0,1,3142,weak_jwt_secret,high
30,1,1,4943,long_session,medium
45,1,1,740,none,low
29,0,0,3145,insecure_cookie,high
60,1,1,3146,none,low
12,1,1,3147,weak_jwt_secret,high
33,1,0,3149,missing_httponly,medium
34,1,1,4950,long_session,medium
32,0,1,747,insecure_cookie,high
6,1,1,3152,weak_jwt_secret,high
24,1,0,3153,missing_httponly,medium
38,0,1,3154,insecure_cookie,high
39,1,1,3155,none,low
37,1,1,3156,none,low
11,0,0,4957,weak_jwt_secret,high
29,1,1,754,none,low
43,1,1,3159,none,low
23,0,1,3160,insecure_cookie,high
42,1,0,3161,missing_httponly,medium
5,1,1,3162,weak_jwt_secret,high
48,1,1,4964,long_session,medium
28,1,0,761,missing_httponly,medium
47,0,1,3166,insecure_cookie,high
10,1,1,3167,weak_jwt_secret,high
36,0,0,3169,insecure_cookie,high
33,1,1,3170,none,low
52,1,1,4971,long_session,medium
15,0,1,768,weak_jwt_secret,high
28,1,0,3173,missing_httponly,medium
41,1,1,3174,none,low
38,0,1,3175,insecure_cookie,high
57,1,1,3176,none,low
9,1,0,3177,weak_jwt_secret,high
17,0,1,4978,insecure_cookie,high
46,1,1,775,none,low
22,1,1,3180,none,low
62,0,0,3181,insecure_cookie,high
14,1,1,3182,weak_jwt_secret,high
34,0,1,3184,insecure_cookie,high
27,1,0,4985,missing_httponly,medium
34,1,1,782,none,low
8,0,1,3187,weak_jwt_secret,high
27,1,1,3188,none,low
39,1,0,3189,missing_httponly,medium
32,0,1,3190,insecure_cookie,high
39,1,1,3191,none,low
13,1,1,4992,weak_jwt_secret,high
16,0,0,789,insecure_cookie,high
44,1,1,3194,none,low
37,1,1,3195,none,low
44,0,1,3196,insecure_cookie,high
7,1,0,3197,weak_jwt_secret,high
32,0,1,4999,insecure_cookie,high
21,1,1,796,none,low
49,1,0,3201,missing_httponly,medium
